X,1.000424694,0.998899303,0.997373912,0.995848521,0.99432313,0.992797738,0.991272347,0.989746956,0.988221565,0.986696174,0.985170783,0.983645392,0.982120001,0.98059461,0.979069219,0.977543828,0.976018437,0.974493046,0.972967655,0.971442264,0.969916873,0.968391482,0.966866091,0.9653407,0.963815309,0.962289918,0.960764527,0.959239136,0.957713745,0.956188354,0.954662962,0.953137571,0.95161218,0.950086789,0.948561398,0.947036007,0.945510616,0.943985225,0.942459834,0.940934443,0.939409052,0.937883661,0.93635827,0.934832879,0.933307488,0.931782097,0.930256706,0.928731315,0.927205924,0.925680533,0.924155142,0.922629751,0.92110436,0.919578969,0.918053578,0.916528186,0.915002795,0.913477404,0.911952013,0.910426622,0.908901231,0.90737584,0.905850449,0.904325058,0.902799667,0.901274276,0.899748885,0.898223494,0.896698103,0.895172712,0.893647321,0.89212193,0.890596539,0.889071148,0.887545757,0.886020366,0.884494975,0.882969584,0.881444193,0.879918802,0.87839341,0.876868019,0.875342628,0.873817237,0.872291846,0.870766455,0.869241064,0.867715673,0.866190282,0.864664891,0.8631395,0.861614109,0.860088718,0.858563327,0.857037936,0.855512545,0.853987154,0.852461763,0.850936372,0.849410981,0.84788559,0.846360199,0.844834808,0.843309417,0.841784026,0.840258634,0.838733243,0.837207852,0.835682461,0.83415707,0.832631679,0.831106288,0.829580897,0.828055506,0.826530115,0.825004724,0.823479333,0.821953942,0.820428551,0.81890316,0.817377769,0.815852378,0.814326987,0.812801596,0.811276205,0.809750814,0.808225423,0.806700032,0.805174641,0.80364925,0.802123858,0.800598467,0.799073076,0.797547685,0.796022294,0.794496903,0.792971512,0.791446121,0.78992073,0.788395339,0.786869948,0.785344557,0.783819166,0.782293775,0.780768384,0.779242993,0.777717602,0.776192211,0.77466682,0.773141429,0.771616038,0.770090647,0.768565256,0.767039865,0.765514474,0.763989082,0.762463691,0.7609383,0.759412909,0.757887518,0.756362127,0.754836736,0.753311345,0.751785954,0.750260563,0.748735172,0.747209781,0.74568439,0.744158999,0.742633608,0.741108217,0.739582826,0.738057435,0.736532044,0.735006653,0.733481262,0.731955871,0.73043048,0.728905089,0.727379698,0.725854306,0.724328915,0.722803524,0.721278133,0.719752742,0.718227351,0.71670196,0.715176569,0.713651178,0.712125787,0.710600396,0.709075005,0.707549614,0.706024223,0.704498832,0.702973441,0.70144805,0.699922659,0.698397268,0.696871877,0.695346486,0.693821095,0.692295704,0.690770313,0.689244922,0.687719531,0.686194139,0.684668748,0.683143357,0.681617966,0.680092575,0.678567184,0.677041793,0.675516402,0.673991011,0.67246562,0.670940229,0.669414838,0.667889447,0.666364056,0.664838665,0.663313274,0.661787883,0.660262492,0.658737101,0.65721171,0.655686319,0.654160928,0.652635537,0.651110146,0.649584755,0.648059363,0.646533972,0.645008581,0.64348319,0.641957799,0.640432408,0.638907017,0.637381626,0.635856235,0.634330844,0.632805453,0.631280062,0.629754671,0.62822928,0.626703889,0.625178498,0.623653107,0.622127716,0.620602325,0.619076934,0.617551543,0.616026152,0.614500761,0.61297537,0.611449979,0.609924587,0.608399196,0.606873805,0.605348414,0.603823023,0.602297632,0.600772241,0.59924685,0.597721459,0.596196068,0.594670677,0.593145286,0.591619895,0.590094504,0.588569113,0.587043722,0.585518331,0.58399294,0.582467549,0.580942158,0.579416767,0.577891376,0.576365985,0.574840594,0.573315203,0.571789811,0.57026442,0.568739029,0.567213638,0.565688247,0.564162856,0.562637465,0.561112074,0.559586683,0.558061292,0.556535901,0.55501051,0.553485119,0.551959728,0.550434337,0.548908946,0.547383555,0.545858164,0.544332773,0.542807382,0.541281991,0.5397566,0.538231209,0.536705818,0.535180427,0.533655035,0.532129644,0.530604253,0.529078862,0.527553471,0.52602808,0.524502689,0.522977298,0.521451907,0.519926516,0.518401125,0.516875734,0.515350343,0.513824952,0.512299561,0.51077417,0.509248779,0.507723388,0.506197997,0.504672606,0.503147215,0.501621824,0.500096433,0.498571042,0.497045651,0.495520259,0.493994868,0.492469477,0.490944086,0.489418695,0.487893304,0.486367913,0.484842522,0.483317131,0.48179174,0.480266349,0.478740958,0.477215567,0.475690176,0.474164785,0.472639394,0.471114003,0.469588612,0.468063221,0.46653783,0.465012439,0.463487048,0.461961657,0.460436266,0.458910875,0.457385483,0.455860092,0.454334701,0.45280931,0.451283919,0.449758528,0.448233137,0.446707746,0.445182355,0.443656964,0.442131573,0.440606182,0.439080791,0.4375554,0.436030009,0.434504618,0.432979227,0.431453836,0.429928445,0.428403054,0.426877663,0.425352272,0.423826881,0.42230149,0.420776099,0.419250707,0.417725316,0.416199925,0.414674534,0.413149143,0.411623752,0.410098361,0.40857297,0.407047579,0.405522188,0.403996797,0.402471406,0.400946015,0.399420624,0.397895233,0.396369842,0.394844451,0.39331906,0.391793669,0.390268278,0.388742887,0.387217496,0.385692105,0.384166714,0.382641323,0.381115932,0.37959054,0.378065149,0.376539758,0.375014367,0.373488976,0.371963585,0.370438194,0.368912803,0.367387412,0.365862021,0.36433663,0.362811239,0.361285848,0.359760457,0.358235066,0.356709675,0.355184284,0.353658893,0.352133502,0.350608111,0.34908272,0.347557329,0.346031938,0.344506547,0.342981156,0.341455764,0.339930373,0.338404982,0.336879591,0.3353542,0.333828809,0.332303418,0.330778027,0.329252636,0.327727245,0.326201854,0.324676463,0.323151072,0.321625681,0.32010029,0.318574899,0.317049508,0.315524117,0.313998726,0.312473335,0.310947944,0.309422553,0.307897162,0.306371771,0.30484638,0.303320988,0.301795597,0.300270206,0.298744815,0.297219424,0.295694033,0.294168642,0.292643251,0.29111786,0.289592469,0.288067078,0.286541687,0.285016296,0.283490905,0.281965514,0.280440123,0.278914732,0.277389341,0.27586395,0.274338559,0.272813168,0.271287777,0.269762386,0.268236995,0.266711604,0.265186212,0.263660821,0.26213543,0.260610039,0.259084648,0.257559257,0.256033866,0.254508475,0.252983084,0.251457693,0.249932302,0.248406911,0.24688152,0.245356129,0.243830738,0.242305347,0.240779956,0.239254565,0.237729174,0.236203783,0.234678392,0.233153001,0.23162761,0.230102219,0.228576828,0.227051436,0.225526045,0.224000654,0.222475263,0.220949872,0.219424481,0.21789909,0.216373699,0.214848308,0.213322917,0.211797526,0.210272135,0.208746744,0.207221353,0.205695962,0.204170571,0.20264518,0.201119789,0.199594398,0.198069007,0.196543616,0.195018225,0.193492834,0.191967443,0.190442052,0.18891666,0.187391269,0.185865878,0.184340487,0.182815096,0.181289705,0.179764314,0.178238923,0.176713532,0.175188141,0.17366275,0.172137359,0.170611968,0.169086577,0.167561186,0.166035795,0.164510404,0.162985013,0.161459622,0.159934231,0.15840884,0.156883449,0.155358058,0.153832667,0.152307276,0.150781884,0.149256493,0.147731102,0.146205711,0.14468032,0.143154929,0.141629538,0.140104147,0.138578756,0.137053365,0.135527974,0.134002583,0.132477192,0.130951801,0.12942641,0.127901019,0.126375628,0.124850237,0.123324846,0.121799455,0.120274064,0.118748673,0.117223282,0.115697891,0.1141725,0.112647108,0.111121717,0.109596326,0.108070935,0.106545544,0.105020153,0.103494762,0.101969371,0.10044398,0.098918589,0.097393198,0.095867807,0.094342416,0.092817025,0.091291634,0.089766243,0.088240852,0.086715461,0.08519007,0.083664679,0.082139288,0.080613897,0.079088506,0.077563115,0.076037724,0.074512333,0.072986941,0.07146155,0.069936159,0.068410768,0.066885377,0.065359986,0.063834595,0.062309204,0.060783813,0.059258422,0.057733031,0.05620764,0.054682249,0.053156858,0.051631467,0.050106076,0.048580685,0.047055294,0.045529903,0.044004512,0.042479121,0.04095373,0.039428339,0.037902948,0.036377557,0.034852165,0.033326774,0.031801383,0.030275992,0.028750601,0.02722521,0.025699819,0.024174428,0.022649037,0.021123646,0.019598255,0.018072864,0.016547473,0.015022082,0.013496691,0.0119713,0.010445909,0.008920518,0.007395127,0.005869736,0.004344345,0.002818954,0.001293563,-0.000231828,-0.001757219,-0.003282611,-0.004808002,-0.006333393,-0.007858784,-0.009384175,-0.010909566,-0.012434957,-0.013960348,-0.015485739,-0.01701113,-0.018536521,-0.020061912,-0.021587303,-0.023112694,-0.024638085,-0.026163476,-0.027688867,-0.029214258,-0.030739649,-0.03226504,-0.033790431,-0.035315822,-0.036841213,-0.038366604,-0.039891995,-0.041417387,-0.042942778,-0.044468169,-0.04599356,-0.047518951,-0.049044342,-0.050569733,-0.052095124,-0.053620515,-0.055145906,-0.056671297,-0.058196688,-0.059722079,-0.06124747,-0.062772861,-0.064298252,-0.065823643,-0.067349034,-0.068874425,-0.070399816,-0.071925207,-0.073450598,-0.074975989,-0.07650138,-0.078026771,-0.079552163,-0.081077554,-0.082602945,-0.084128336,-0.085653727,-0.087179118,-0.088704509,-0.0902299,-0.091755291,-0.093280682,-0.094806073,-0.096331464,-0.097856855,-0.099382246,-0.100907637,-0.102433028,-0.103958419,-0.10548381,-0.107009201,-0.108534592,-0.110059983,-0.111585374,-0.113110765,-0.114636156,-0.116161547,-0.117686939,-0.11921233,-0.120737721,-0.122263112,-0.123788503,-0.125313894,-0.126839285,-0.128364676,-0.129890067,-0.131415458,-0.132940849,-0.13446624,-0.135991631,-0.137517022,-0.139042413,-0.140567804,-0.142093195,-0.143618586,-0.145143977,-0.146669368,-0.148194759,-0.14972015,-0.151245541,-0.152770932,-0.154296323,-0.155821715,-0.157347106,-0.158872497,-0.160397888,-0.161923279,-0.16344867,-0.164974061,-0.166499452,-0.168024843,-0.169550234,-0.171075625,-0.172601016,-0.174126407,-0.175651798,-0.177177189,-0.17870258,-0.180227971,-0.181753362,-0.183278753,-0.184804144,-0.186329535,-0.187854926,-0.189380317,-0.190905708,-0.192431099,-0.19395649,-0.195481882,-0.197007273,-0.198532664,-0.200058055,-0.201583446,-0.203108837,-0.204634228,-0.206159619,-0.20768501,-0.209210401,-0.210735792,-0.212261183,-0.213786574,-0.215311965,-0.216837356,-0.218362747,-0.219888138,-0.221413529,-0.22293892,-0.224464311,-0.225989702,-0.227515093,-0.229040484,-0.230565875,-0.232091266,-0.233616658,-0.235142049,-0.23666744,-0.238192831,-0.239718222,-0.241243613,-0.242769004,-0.244294395,-0.245819786,-0.247345177,-0.248870568,-0.250395959,-0.25192135,-0.253446741,-0.254972132,-0.256497523,-0.258022914,-0.259548305,-0.261073696,-0.262599087,-0.264124478,-0.265649869,-0.26717526,-0.268700651,-0.270226042,-0.271751434,-0.273276825,-0.274802216,-0.276327607,-0.277852998,-0.279378389,-0.28090378,-0.282429171,-0.283954562,-0.285479953,-0.287005344,-0.288530735,-0.290056126,-0.291581517,-0.293106908,-0.294632299,-0.29615769,-0.297683081,-0.299208472,-0.300733863,-0.302259254,-0.303784645,-0.305310036,-0.306835427,-0.308360818,-0.30988621,-0.311411601,-0.312936992,-0.314462383,-0.315987774,-0.317513165,-0.319038556,-0.320563947,-0.322089338,-0.323614729,-0.32514012,-0.326665511,-0.328190902,-0.329716293,-0.331241684,-0.332767075,-0.334292466,-0.335817857,-0.337343248,-0.338868639,-0.34039403,-0.341919421,-0.343444812,-0.344970203,-0.346495594,-0.348020986,-0.349546377,-0.351071768,-0.352597159,-0.35412255,-0.355647941,-0.357173332,-0.358698723,-0.360224114,-0.361749505,-0.363274896,-0.364800287,-0.366325678,-0.367851069,-0.36937646,-0.370901851,-0.372427242,-0.373952633,-0.375478024,-0.377003415,-0.378528806,-0.380054197,-0.381579588,-0.383104979,-0.38463037,-0.386155762,-0.387681153,-0.389206544,-0.390731935,-0.392257326,-0.393782717,-0.395308108,-0.396833499,-0.39835889,-0.399884281,-0.401409672,-0.402935063,-0.404460454,-0.405985845,-0.407511236,-0.409036627,-0.410562018,-0.412087409,-0.4136128,-0.415138191,-0.416663582,-0.418188973,-0.419714364,-0.421239755,-0.422765146,-0.424290538,-0.425815929,-0.42734132,-0.428866711,-0.430392102,-0.431917493,-0.433442884,-0.434968275,-0.436493666,-0.438019057,-0.439544448,-0.441069839,-0.44259523,-0.444120621,-0.445646012,-0.447171403,-0.448696794,-0.450222185,-0.451747576,-0.453272967,-0.454798358,-0.456323749,-0.45784914,-0.459374531,-0.460899922,-0.462425314,-0.463950705,-0.465476096,-0.467001487,-0.468526878,-0.470052269,-0.47157766,-0.473103051,-0.474628442,-0.476153833,-0.477679224,-0.479204615,-0.480730006,-0.482255397,-0.483780788,-0.485306179,-0.48683157,-0.488356961,-0.489882352,-0.491407743,-0.492933134,-0.494458525,-0.495983916,-0.497509307,-0.499034698,-0.500560089,-0.502085481,-0.503610872,-0.505136263,-0.506661654,-0.508187045,-0.509712436,-0.511237827,-0.512763218,-0.514288609,-0.515814,-0.517339391,-0.518864782,-0.520390173,-0.521915564,-0.523440955,-0.524966346,-0.526491737,-0.528017128,-0.529542519,-0.53106791,-0.532593301,-0.534118692,-0.535644083,-0.537169474,-0.538694865,-0.540220257,-0.541745648,-0.543271039,-0.54479643,-0.546321821,-0.547847212,-0.549372603,-0.550897994,-0.552423385,-0.553948776,-0.555474167,-0.556999558,-0.558524949,-0.56005034,-0.561575731,-0.563101122,-0.564626513,-0.566151904,-0.567677295,-0.569202686,-0.570728077,-0.572253468,-0.573778859,-0.57530425,-0.576829641,-0.578355033,-0.579880424,-0.581405815,-0.582931206,-0.584456597,-0.585981988,-0.587507379,-0.58903277,-0.590558161,-0.592083552,-0.593608943,-0.595134334,-0.596659725,-0.598185116,-0.599710507,-0.601235898,-0.602761289,-0.60428668,-0.605812071,-0.607337462,-0.608862853,-0.610388244,-0.611913635,-0.613439026,-0.614964417,-0.616489809,-0.6180152,-0.619540591,-0.621065982,-0.622591373,-0.624116764,-0.625642155,-0.627167546,-0.628692937,-0.630218328,-0.631743719,-0.63326911,-0.634794501,-0.636319892,-0.637845283,-0.639370674,-0.640896065,-0.642421456,-0.643946847,-0.645472238,-0.646997629,-0.64852302,-0.650048411,-0.651573802,-0.653099193,-0.654624585,-0.656149976,-0.657675367,-0.659200758,-0.660726149,-0.66225154,-0.663776931,-0.665302322,-0.666827713,-0.668353104,-0.669878495,-0.671403886,-0.672929277,-0.674454668,-0.675980059,-0.67750545,-0.679030841,-0.680556232,-0.682081623,-0.683607014,-0.685132405,-0.686657796,-0.688183187,-0.689708578,-0.691233969,-0.692759361,-0.694284752,-0.695810143,-0.697335534,-0.698860925,-0.700386316,-0.701911707,-0.703437098,-0.704962489,-0.70648788,-0.708013271,-0.709538662,-0.711064053,-0.712589444,-0.714114835,-0.715640226,-0.717165617,-0.718691008,-0.720216399,-0.72174179,-0.723267181,-0.724792572,-0.726317963,-0.727843354,-0.729368745,-0.730894137,-0.732419528,-0.733944919,-0.73547031,-0.736995701,-0.738521092,-0.740046483,-0.741571874,-0.743097265,-0.744622656,-0.746148047,-0.747673438,-0.749198829,-0.75072422,-0.752249611,-0.753775002,-0.755300393,-0.756825784,-0.758351175,-0.759876566,-0.761401957,-0.762927348,-0.764452739,-0.76597813,-0.767503521,-0.769028913,-0.770554304,-0.772079695,-0.773605086,-0.775130477,-0.776655868,-0.778181259,-0.77970665,-0.781232041,-0.782757432,-0.784282823,-0.785808214,-0.787333605,-0.788858996,-0.790384387,-0.791909778,-0.793435169,-0.79496056,-0.796485951,-0.798011342,-0.799536733,-0.801062124,-0.802587515,-0.804112906,-0.805638297,-0.807163688,-0.80868908,-0.810214471,-0.811739862,-0.813265253,-0.814790644,-0.816316035,-0.817841426,-0.819366817,-0.820892208,-0.822417599,-0.82394299,-0.825468381,-0.826993772,-0.828519163,-0.830044554,-0.831569945,-0.833095336,-0.834620727,-0.836146118,-0.837671509,-0.8391969,-0.840722291,-0.842247682,-0.843773073,-0.845298464,-0.846823856,-0.848349247,-0.849874638,-0.851400029,-0.85292542,-0.854450811,-0.855976202,-0.857501593,-0.859026984,-0.860552375,-0.862077766,-0.863603157,-0.865128548,-0.866653939,-0.86817933,-0.869704721,-0.871230112,-0.872755503,-0.874280894,-0.875806285,-0.877331676,-0.878857067,-0.880382458,-0.881907849,-0.88343324,-0.884958632,-0.886484023,-0.888009414,-0.889534805,-0.891060196,-0.892585587,-0.894110978,-0.895636369,-0.89716176,-0.898687151,-0.900212542,-0.901737933,-0.903263324,-0.904788715,-0.906314106,-0.907839497,-0.909364888,-0.910890279,-0.91241567,-0.913941061,-0.915466452,-0.916991843,-0.918517234,-0.920042625,-0.921568016,-0.923093408,-0.924618799,-0.92614419,-0.927669581,-0.929194972,-0.930720363,-0.932245754,-0.933771145,-0.935296536,-0.936821927,-0.938347318,-0.939872709,-0.9413981,-0.942923491,-0.944448882,-0.945974273,-0.947499664,-0.949025055,-0.950550446,-0.952075837,-0.953601228,-0.955126619,-0.95665201,-0.958177401,-0.959702792,-0.961228184,-0.962753575,-0.964278966,-0.965804357,-0.967329748,-0.968855139,-0.97038053,-0.971905921,-0.973431312,-0.974956703,-0.976482094,-0.978007485,-0.979532876,-0.981058267,-0.982583658,-0.984109049,-0.98563444,-0.987159831,-0.988685222,-0.990210613,-0.991736004,-0.993261395,-0.994786786,-0.996312177,-0.997837568,-0.99936296,-1.000888351
